Pozo,Fecha,Salinidad
SITIO_GDE_6D,15/08/2000,132000
SITIO_GDE_6D,22/08/2000,126000
SITIO_GDE_6D,30/08/2000,133000
SITIO_GDE_6D,11/09/2000,85000
SITIO_GDE_6D,12/09/2000,128000
SITIO_GDE_6D,18/09/2000,131000
SITIO_GDE_6D,21/09/2000,123000
SITIO_GDE_6D,28/09/2000,134000
SITIO_GDE_6D,23/10/2000,149000
SITIO_GDE_6D,01/11/2000,129000
SITIO_GDE_6D,06/11/2000,127000
SITIO_GDE_6D,23/11/2000,130000
SITIO_GDE_6D,04/12/2000,134000
SITIO_GDE_6D,11/12/2000,125000
SITIO_GDE_6D,17/12/2000,120000
SITIO_GDE_6D,21/12/2000,128000
SITIO_GDE_6D,26/12/2000,110000
SITIO_GDE_6D,02/01/2001,130000
SITIO_GDE_6D,09/01/2001,133000
SITIO_GDE_6D,15/01/2001,130000
SITIO_GDE_6D,22/01/2001,130000
SITIO_GDE_6D,29/01/2001,128000
SITIO_GDE_6D,07/02/2001,120000
SITIO_GDE_6D,12/02/2001,126000
SITIO_GDE_6D,22/02/2001,116000
SITIO_GDE_6D,05/03/2001,128000
SITIO_GDE_6D,12/03/2001,125000
SITIO_GDE_6D,02/04/2001,135000
SITIO_GDE_6D,17/04/2001,150000
SITIO_GDE_6D,28/05/2001,120000
SITIO_GDE_6D,08/06/2001,125000
SITIO_GDE_6D,26/06/2001,125000
SITIO_GDE_6D,12/07/2001,128000
SITIO_GDE_6D,12/07/2001,
SITIO_GDE_6D,18/07/2001,
SITIO_GDE_6D,20/07/2001,140000
SITIO_GDE_6D,24/07/2001,130000
SITIO_GDE_6D,02/08/2001,130000
SITIO_GDE_6D,06/08/2001,116000
SITIO_GDE_6D,01/09/2001,126000
SITIO_GDE_6D,17/09/2001,135000
SITIO_GDE_6D,09/10/2001,118000
SITIO_GDE_6D,16/10/2001,130000
SITIO_GDE_6D,20/10/2001,137000
SITIO_GDE_6D,29/11/2001,136000
SITIO_GDE_6D,10/12/2001,138000
SITIO_GDE_6D,13/12/2001,86000
SITIO_GDE_6D,14/12/2001,84000
SITIO_GDE_6D,17/12/2001,132000
SITIO_GDE_6D,21/12/2001,87000
SITIO_GDE_6D,25/12/2001,131000
SITIO_GDE_6D,28/12/2001,137000
SITIO_GDE_6D,14/01/2002,127000
SITIO_GDE_6D,18/01/2002,136000
SITIO_GDE_6D,21/01/2002,125000
SITIO_GDE_6D,25/01/2002,137000
SITIO_GDE_6D,28/01/2002,136000
SITIO_GDE_6D,01/02/2002,137000
SITIO_GDE_6D,06/02/2002,129000
SITIO_GDE_6D,11/02/2002,133000
SITIO_GDE_6D,15/02/2002,130000
SITIO_GDE_6D,17/02/2002,132000
SITIO_GDE_6D,18/11/2002,138000
SITIO_GDE_7,17/02/1976,64000
SITIO_GDE_7,22/03/1976,70000
SITIO_GDE_7,30/04/1976,39000
SITIO_GDE_7,06/05/1976,61000
SITIO_GDE_7,18/05/1976,60000
SITIO_GDE_7,26/05/1976,62000
SITIO_GDE_7,03/06/1976,68000
SITIO_GDE_7,22/07/1976,66000
SITIO_GDE_7,03/08/1976,60000
SITIO_GDE_7,18/08/1976,67000
SITIO_GDE_7,13/09/1976,59000
SITIO_GDE_7,29/09/1976,62000
SITIO_GDE_7,20/10/1976,65000
SITIO_GDE_7,25/10/1976,66000
SITIO_GDE_7,03/11/1976,64000
SITIO_GDE_7,07/11/1976,
SITIO_GDE_7,08/11/1976,65000
SITIO_GDE_7,16/11/1976,59000
SITIO_GDE_7,26/11/1976,64000
SITIO_GDE_7,07/12/1976,67000
SITIO_GDE_7,17/01/1977,63000
SITIO_GDE_7,23/02/1977,59000
SITIO_GDE_7,03/03/1977,74000
SITIO_GDE_7,03/03/1977,76000
SITIO_GDE_7,23/03/1977,66000
SITIO_GDE_7,30/03/1977,65000
SITIO_GDE_7,11/04/1977,64000
SITIO_GDE_7,19/04/1977,68000
SITIO_GDE_7,26/04/1977,66000
SITIO_GDE_7,03/05/1977,66000
SITIO_GDE_7,01/06/1977,66000
SITIO_GDE_7,15/06/1977,68000
SITIO_GDE_7,27/06/1977,70000
SITIO_GDE_7,05/07/1977,63000
SITIO_GDE_7,11/07/1977,70000
SITIO_GDE_7,25/07/1977,68000
SITIO_GDE_7,02/08/1977,68000
SITIO_GDE_7,15/08/1977,71000
SITIO_GDE_7,19/08/1977,75000
SITIO_GDE_7,29/08/1977,67000
SITIO_GDE_7,19/09/1977,67000
SITIO_GDE_7,26/09/1977,72000
SITIO_GDE_7,10/10/1977,65000
SITIO_GDE_7,19/10/1977,74000
SITIO_GDE_7,30/11/1977,8000
SITIO_GDE_7,26/12/1977,66000
SITIO_GDE_7,10/01/1978,62000
SITIO_GDE_7,25/08/1978,62000
SITIO_GDE_7,29/08/1978,48500
SITIO_GDE_7,11/10/1978,73000
SITIO_GDE_7,19/10/1978,70000
SITIO_GDE_7,26/10/1978,67000
SITIO_GDE_7,01/11/1978,66500
SITIO_GDE_7,06/11/1978,65000
SITIO_GDE_7,01/12/1978,58000
SITIO_GDE_7,04/12/1978,58000
SITIO_GDE_7,05/12/1978,60000
SITIO_GDE_7,14/12/1978,53000
SITIO_GDE_7,19/12/1978,53000
SITIO_GDE_7,14/02/1979,54000
SITIO_GDE_7,01/03/1979,47000
SITIO_GDE_7,06/03/1979,47000
SITIO_GDE_7,08/03/1979,45000
SITIO_GDE_7,14/03/1979,45000
SITIO_GDE_7,20/03/1979,40000
SITIO_GDE_7,26/03/1979,44000
SITIO_GDE_7,30/03/1979,48000
SITIO_GDE_7,30/04/1979,44000
SITIO_GDE_7,14/05/1979,43000
SITIO_GDE_7,24/05/1979,40000
SITIO_GDE_7,29/05/1979,42000
SITIO_GDE_7,04/06/1979,40000
SITIO_GDE_7,11/06/1979,39000
SITIO_GDE_7,19/06/1979,36000
SITIO_GDE_7,29/06/1979,39000
SITIO_GDE_7,05/07/1979,36000
SITIO_GDE_7,11/07/1979,35000
SITIO_GDE_7,16/07/1979,35000
SITIO_GDE_7,31/07/1979,39000
SITIO_GDE_7,20/08/1979,34000
SITIO_GDE_7,05/09/1979,30000
SITIO_GDE_7,17/10/1979,32000
SITIO_GDE_7,25/10/1979,28000
SITIO_GDE_7,07/12/1979,41000
SITIO_GDE_7,28/12/1979,27000
SITIO_GDE_7,18/02/1980,27000
SITIO_GDE_7,01/10/1980,
SITIO_GDE_7,17/10/1980,32000
SITIO_GDE_7,29/10/1980,28000
SITIO_GDE_7,07/12/1980,41000
SITIO_GDE_7,09/12/1980,15000
SITIO_GDE_7,28/12/1980,60000
SITIO_GDE_7,15/01/1981,
SITIO_GDE_7,03/06/1981,
SITIO_GDE_7,18/06/1981,20000
SITIO_GDE_7,18/01/1983,17000
SITIO_GDE_7,18/01/1983,20000
SITIO_GDE_7,19/01/1983,18000
SITIO_GDE_61,08/11/1973,
SITIO_GDE_61,09/11/1973,
SITIO_GDE_61,11/11/1973,
SITIO_GDE_61,17/11/1973,
SITIO_GDE_61,21/11/1973,
SITIO_GDE_61,27/11/1973,
SITIO_GDE_61,05/12/1973,
SITIO_GDE_61,11/12/1973,
SITIO_GDE_61,18/12/1973,
SITIO_GDE_61,23/12/1973,
SITIO_GDE_61,25/12/1973,
SITIO_GDE_61,05/01/1974,
SITIO_GDE_61,15/01/1974,
SITIO_GDE_61,20/01/1974,
SITIO_GDE_61,22/01/1974,
SITIO_GDE_61,29/01/1974,
SITIO_GDE_61,05/02/1974,
SITIO_GDE_61,19/02/1974,
SITIO_GDE_61,20/02/1974,
SITIO_GDE_61,14/03/1974,
SITIO_GDE_61,26/04/1974,
SITIO_GDE_61,07/05/1974,
SITIO_GDE_61,05/06/1974,
SITIO_GDE_61,14/06/1974,
SITIO_GDE_61,23/07/1974,
SITIO_GDE_61,06/08/1974,
SITIO_GDE_61,20/08/1974,
SITIO_GDE_61,21/10/1974,
SITIO_GDE_61,04/11/1974,
SITIO_GDE_61,01/07/1975,
SITIO_GDE_61,15/07/1975,
SITIO_GDE_61,11/08/1975,
SITIO_GDE_61,25/08/1975,
SITIO_GDE_61,03/09/1975,
SITIO_GDE_61,17/09/1975,
SITIO_GDE_61,24/09/1975,
SITIO_GDE_61,02/10/1975,
SITIO_GDE_61,08/10/1975,
SITIO_GDE_61,15/10/1975,
SITIO_GDE_61,21/10/1975,
SITIO_GDE_61,18/11/1975,
SITIO_GDE_61,18/11/1975,
SITIO_GDE_61,25/11/1975,
SITIO_GDE_61,12/12/1975,
SITIO_GDE_61,18/12/1975,
SITIO_GDE_61,30/12/1975,
SITIO_GDE_61,14/01/1976,
SITIO_GDE_61,21/01/1976,
SITIO_GDE_61,03/02/1976,
SITIO_GDE_61,17/02/1976,
SITIO_GDE_61,22/03/1976,
SITIO_GDE_61,22/04/1976,
SITIO_GDE_61,28/04/1976,
SITIO_GDE_61,30/04/1976,
SITIO_GDE_61,06/05/1976,
SITIO_GDE_61,18/05/1976,
SITIO_GDE_61,26/05/1976,
SITIO_GDE_61,03/06/1976,
SITIO_GDE_61,08/07/1976,
SITIO_GDE_61,22/07/1976,
SITIO_GDE_61,03/08/1976,
SITIO_GDE_61,18/08/1976,
SITIO_GDE_61,24/08/1976,
SITIO_GDE_61,30/08/1976,
SITIO_GDE_61,20/10/1976,
SITIO_GDE_61,25/10/1976,
SITIO_GDE_61,03/11/1976,
SITIO_GDE_61,08/11/1976,
SITIO_GDE_61,16/11/1976,
SITIO_GDE_61,26/11/1976,
SITIO_GDE_61,07/12/1976,
SITIO_GDE_61,21/12/1976,
SITIO_GDE_61,17/01/1977,
SITIO_GDE_61,22/02/1977,
SITIO_GDE_61,01/08/1977,
SITIO_GDE_61,15/08/1977,
SITIO_GDE_61,29/08/1977,
SITIO_GDE_61,19/09/1977,
SITIO_GDE_61,10/01/1978,
SITIO_GDE_61,16/01/1978,
SITIO_GDE_61,17/07/1978,241000
SITIO_GDE_61,23/10/1978,
SITIO_GDE_61,05/12/1978,
SITIO_GDE_61,30/04/1979,
SITIO_GDE_61,24/05/1979,
SITIO_GDE_61,29/05/1979,
SITIO_GDE_61,04/06/1979,
SITIO_GDE_61,11/06/1979,
SITIO_GDE_61,29/06/1979,
SITIO_GDE_61,07/07/1979,
SITIO_GDE_61,11/07/1979,
SITIO_GDE_61,16/07/1979,
SITIO_GDE_61,20/08/1979,
SITIO_GDE_61,03/09/1979,
SITIO_GDE_61,05/09/1979,
SITIO_GDE_61,24/09/1979,
SITIO_GDE_61,01/10/1979,
SITIO_GDE_61,17/10/1979,
SITIO_GDE_61,25/10/1979,
SITIO_GDE_61,09/11/1979,
SITIO_GDE_61,14/11/1979,
SITIO_GDE_61,02/12/1979,
SITIO_GDE_61,06/12/1979,
SITIO_GDE_61,13/12/1979,
SITIO_GDE_61,08/01/1980,
SITIO_GDE_61,24/01/1980,
SITIO_GDE_61,18/02/1980,
SITIO_GDE_61,25/02/1980,
SITIO_GDE_61,04/03/1980,
SITIO_GDE_61,17/03/1980,
SITIO_GDE_61,21/03/1980,
SITIO_GDE_61,24/03/1980,
SITIO_GDE_61,31/03/1980,
SITIO_GDE_61,02/05/1980,
SITIO_GDE_61,13/05/1980,
SITIO_GDE_61,24/06/1980,349000
SITIO_GDE_61,28/06/1980,336000
SITIO_GDE_61,16/07/1980,249000
SITIO_GDE_61,01/08/1980,336000
SITIO_GDE_61,01/09/1980,292000
SITIO_GDE_61,17/10/1980,249000
SITIO_GDE_61,21/10/1980,268000
SITIO_GDE_61,27/10/1980,285000
SITIO_GDE_61,13/01/1981,292000
SITIO_GDE_61,15/01/1981,296000
SITIO_GDE_61,19/01/1981,163000
SITIO_GDE_61,23/01/1981,265000
SITIO_GDE_61,27/03/1981,247000
SITIO_GDE_61,31/03/1981,305000
SITIO_GDE_61,14/04/1981,329000
SITIO_GDE_61,19/04/1981,270000
SITIO_GDE_61,23/04/1981,255000
SITIO_GDE_61,25/04/1981,295000
SITIO_GDE_61,27/04/1981,292000
SITIO_GDE_61,07/05/1981,269000
SITIO_GDE_61,26/05/1981,297000
SITIO_GDE_61,03/06/1981,273000
SITIO_GDE_61,08/06/1981,222000
SITIO_GDE_61,06/07/1981,280000
SITIO_GDE_61,16/07/1981,278000
SITIO_GDE_61,17/07/1981,270000
SITIO_GDE_61,21/07/1981,241000
SITIO_GDE_61,29/07/1981,270000
SITIO_GDE_61,10/08/1981,305000
SITIO_GDE_61,13/08/1981,197600
SITIO_GDE_61,17/08/1981,270000
SITIO_GDE_61,24/08/1981,245000
SITIO_GDE_61,31/08/1981,246000
SITIO_GDE_61,21/09/1981,260000
SITIO_GDE_61,13/10/1981,265000
SITIO_GDE_61,04/11/1981,240000
SITIO_GDE_61,12/11/1981,278000
SITIO_GDE_61,16/11/1981,242000
SITIO_GDE_61,01/12/1981,295000
SITIO_GDE_61,22/12/1981,212000
SITIO_GDE_61,29/12/1981,207000
SITIO_GDE_61,09/02/1982,201000
SITIO_GDE_61,10/02/1982,247000
SITIO_GDE_61,17/02/1982,200000
SITIO_GDE_61,23/02/1982,213000
SITIO_GDE_61,03/03/1982,213000
SITIO_GDE_61,10/03/1982,216000
SITIO_GDE_61,15/03/1982,206000
SITIO_GDE_61,22/03/1982,210000
SITIO_GDE_61,05/04/1982,195000
SITIO_GDE_61,20/04/1982,179000
SITIO_GDE_61,20/04/1982,229000
SITIO_GDE_61,27/04/1982,188000
SITIO_GDE_61,04/05/1982,176000
SITIO_GDE_61,10/05/1982,206000
SITIO_GDE_61,17/05/1982,270000
SITIO_GDE_61,27/05/1982,220000
SITIO_GDE_61,31/05/1982,223000
SITIO_GDE_61,01/06/1982,259000
SITIO_GDE_61,07/06/1982,234000
SITIO_GDE_61,14/06/1982,179000
SITIO_GDE_61,22/06/1982,166000
SITIO_GDE_61,28/06/1982,202000
SITIO_GDE_61,06/07/1982,138000
SITIO_GDE_61,28/01/1988,
SITIO_GDE_61,12/08/2001,197600
SITIO_GDE_61D,20/05/1986,91000
SITIO_GDE_61D,22/05/1986,
SITIO_GDE_61D,26/05/1986,
SITIO_GDE_61D,02/06/1986,
SITIO_GDE_61D,17/06/1986,
SITIO_GDE_61D,24/06/1986,
SITIO_GDE_61D,30/06/1986,
SITIO_GDE_61D,07/07/1986,
SITIO_GDE_61D,16/07/1986,196000
SITIO_GDE_61D,18/07/1986,4000
SITIO_GDE_61D,22/07/1986,148000
SITIO_GDE_61D,28/07/1986,107000
SITIO_GDE_61D,04/08/1986,162000
SITIO_GDE_61D,14/08/1986,
SITIO_GDE_61D,18/08/1986,98000
SITIO_GDE_61D,20/08/1986,95000
SITIO_GDE_61D,21/08/1986,112000
SITIO_GDE_61D,26/08/1986,
SITIO_GDE_61D,01/09/1986,
SITIO_GDE_61D,08/09/1986,
SITIO_GDE_61D,23/09/1986,
SITIO_GDE_61D,01/10/1986,135000
SITIO_GDE_61D,06/10/1986,
SITIO_GDE_61D,14/10/1986,215000
SITIO_GDE_61D,21/10/1986,180000
SITIO_GDE_61D,28/10/1986,
SITIO_GDE_61D,03/11/1986,
SITIO_GDE_61D,12/11/1986,140000
SITIO_GDE_61D,18/11/1986,
SITIO_GDE_61D,24/11/1986,135000
SITIO_GDE_61D,26/11/1986,238000
SITIO_GDE_61D,02/12/1986,139000
SITIO_GDE_61D,08/12/1986,127000
SITIO_GDE_61D,15/12/1986,122000
SITIO_GDE_61D,23/12/1986,105000
SITIO_GDE_61D,29/12/1986,108000
SITIO_GDE_61D,12/01/1987,95000
SITIO_GDE_61D,21/01/1987,84000
SITIO_GDE_61D,27/01/1987,95000
SITIO_GDE_61D,09/02/1987,108000
SITIO_GDE_61D,16/02/1987,125000
SITIO_GDE_61D,23/02/1987,123000
SITIO_GDE_61D,17/03/1987,96000
SITIO_GDE_61D,25/03/1987,80000
SITIO_GDE_61D,06/04/1987,
SITIO_GDE_61D,13/04/1987,
SITIO_GDE_61D,20/04/1987,120000
SITIO_GDE_61D,27/04/1987,110000
SITIO_GDE_61D,06/05/1987,88000
SITIO_GDE_61D,18/05/1987,
SITIO_GDE_61D,25/05/1987,103000
SITIO_GDE_61D,15/06/1987,98000
SITIO_GDE_61D,24/06/1987,
SITIO_GDE_61D,29/06/1987,97000
SITIO_GDE_61D,06/07/1987,89000
SITIO_GDE_61D,13/07/1987,112000
SITIO_GDE_61D,24/08/1987,95000
SITIO_GDE_61D,29/08/1987,91000
SITIO_GDE_61D,04/09/1987,92000
SITIO_GDE_61D,09/09/1987,96000
SITIO_GDE_61D,21/09/1987,90000
SITIO_GDE_61D,01/10/1987,
SITIO_GDE_61D,05/10/1987,99000
SITIO_GDE_61D,14/10/1987,125000
SITIO_GDE_61D,19/10/1987,83000
SITIO_GDE_61D,01/11/1987,101000
SITIO_GDE_61D,07/11/1987,83000
SITIO_GDE_61D,15/12/1987,105000
SITIO_GDE_61D,24/12/1987,120000
SITIO_GDE_61D,04/01/1988,73000
SITIO_GDE_61D,25/01/1988,102000
SITIO_GDE_61D,01/02/1988,123000
SITIO_GDE_61D,10/02/1988,100000
SITIO_GDE_61D,23/02/1988,111000
SITIO_GDE_61D,02/03/1988,104000
SITIO_GDE_61D,18/03/1988,104000
SITIO_GDE_61D,06/04/1988,100000
SITIO_GDE_61D,18/04/1988,106000
SITIO_GDE_61D,27/04/1988,106000
SITIO_GDE_61D,02/05/1988,85000
SITIO_GDE_61D,09/05/1988,173000
SITIO_GDE_61D,18/05/1988,100000
SITIO_GDE_61D,20/05/1988,98000
SITIO_GDE_61D,22/05/1988,103000
SITIO_GDE_61D,31/05/1988,4000
SITIO_GDE_61D,07/06/1988,158000
SITIO_GDE_61D,14/06/1988,112000
SITIO_GDE_61D,20/06/1988,104000
SITIO_GDE_61D,28/06/1988,105000
SITIO_GDE_61D,04/07/1988,108000
SITIO_GDE_61D,12/07/1988,98000
SITIO_GDE_61D,19/07/1988,170000
SITIO_GDE_61D,25/07/1988,95000
SITIO_GDE_61D,04/08/1988,97000
SITIO_GDE_61D,08/08/1988,93000
SITIO_GDE_61D,15/08/1988,78000
SITIO_GDE_61D,22/08/1988,109000
SITIO_GDE_61D,29/08/1988,106000
SITIO_GDE_61D,14/09/1988,109000
SITIO_GDE_61D,27/09/1988,107000
SITIO_GDE_61D,03/10/1988,102000
SITIO_GDE_61D,10/10/1988,91000
SITIO_GDE_61D,11/04/1992,165000
SITIO_GDE_61D,03/02/1995,8000
SITIO_GDE_61D,08/02/1995,
SITIO_GDE_61D,02/06/1995,93000
SITIO_GDE_61D,03/06/1995,87000
SITIO_GDE_61D,04/06/1995,88000
SITIO_GDE_61D,05/06/1995,90000
SITIO_GDE_61D,06/06/1995,78000
SITIO_GDE_61D,07/06/1995,82000
SITIO_GDE_61D,26/01/1996,
SITIO_GDE_61D,28/05/1996,
SITIO_GDE_61D,01/06/1996,
SITIO_GDE_61D,03/02/1997,33000
SITIO_GDE_61D,28/01/1998,23000
SITIO_GDE_61D,23/03/1998,127000
SITIO_GDE_61D,24/05/2000,75000
SITIO_GDE_61D,08/03/2001,
SITIO_GDE_61D,18/10/2001,2000
SITIO_GDE_61D,25/11/2001,
SITIO_GDE_61D,25/11/2001,54000
SITIO_GDE_61D,25/11/2001,52000
SITIO_GDE_61D,25/11/2001,27000
SITIO_GDE_61D,25/11/2001,42000
SITIO_GDE_61D,25/11/2001,42000
SITIO_GDE_61D,25/11/2001,104000
SITIO_GDE_61D,25/11/2001,104000
SITIO_GDE_61D,26/11/2001,104000
SITIO_GDE_61D,26/11/2001,104000
SITIO_GDE_61D,26/11/2001,104000
SITIO_GDE_61D,27/11/2001,75000
SITIO_GDE_61D,08/12/2001,82000
SITIO_GDE_61D,08/12/2001,77000
SITIO_GDE_61D,08/12/2001,75000
SITIO_GDE_61D,08/12/2001,83000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,09/12/2001,81000
SITIO_GDE_61D,09/12/2001,81000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,09/12/2001,80000
SITIO_GDE_61D,09/12/2001,82000
SITIO_GDE_61D,10/12/2001,87000
SITIO_GDE_61D,10/12/2001,86000
SITIO_GDE_61D,11/12/2001,92000
SITIO_GDE_61D,11/12/2001,89000
SITIO_GDE_61D,14/12/2001,88000
SITIO_GDE_61D,17/12/2001,82000
SITIO_GDE_61D,21/12/2001,88000
SITIO_GDE_61D,25/12/2001,82000
SITIO_GDE_61D,27/12/2001,80000
SITIO_GDE_61D,29/12/2001,37000
SITIO_GDE_61D,30/12/2001,37000
SITIO_GDE_61D,30/12/2001,58000
SITIO_GDE_61D,30/12/2001,60000
SITIO_GDE_61D,30/12/2001,68000
SITIO_GDE_61D,30/12/2001,75000
SITIO_GDE_61D,30/12/2001,74000
SITIO_GDE_61D,30/12/2001,77000
SITIO_GDE_61D,30/12/2001,78000
SITIO_GDE_61D,30/12/2001,80000
SITIO_GDE_61D,30/12/2001,77000
SITIO_GDE_61D,30/12/2001,77000
SITIO_GDE_61D,30/12/2001,78000
SITIO_GDE_61D,30/12/2001,80000
SITIO_GDE_61D,30/12/2001,80000
SITIO_GDE_61D,30/12/2001,80000
SITIO_GDE_61D,30/12/2001,80000
SITIO_GDE_61D,30/12/2001,79000
SITIO_GDE_61D,30/12/2001,77000
SITIO_GDE_61D,30/12/2001,77000
SITIO_GDE_61D,31/12/2001,76000
SITIO_GDE_61D,01/01/2002,73000
SITIO_GDE_61D,02/01/2002,110000
SITIO_GDE_61D,02/01/2002,75000
SITIO_GDE_61D,02/01/2002,75000
SITIO_GDE_61D,02/01/2002,70000
SITIO_GDE_61D,02/01/2002,132000
SITIO_GDE_61D,02/01/2002,88000
SITIO_GDE_61D,03/01/2002,76000
SITIO_GDE_61D,03/01/2002,80000
SITIO_GDE_61D,03/01/2002,80000
SITIO_GDE_61D,03/01/2002,80000
SITIO_GDE_61D,04/01/2002,73000
SITIO_GDE_61D,04/01/2002,75000
SITIO_GDE_61D,04/01/2002,77000
SITIO_GDE_61D,05/01/2002,78000
SITIO_GDE_61D,05/01/2002,75000
SITIO_GDE_61D,05/01/2002,75000
SITIO_GDE_61D,06/01/2002,78000
SITIO_GDE_61D,08/01/2002,79000
SITIO_GDE_61D,08/01/2002,83000
SITIO_GDE_61D,08/01/2002,83000
SITIO_GDE_61D,08/01/2002,83000
SITIO_GDE_61D,08/01/2002,83000
SITIO_GDE_61D,10/01/2002,77000
SITIO_GDE_61D,10/01/2002,80000
SITIO_GDE_61D,10/01/2002,80000
SITIO_GDE_61D,10/01/2002,80000
SITIO_GDE_61D,10/01/2002,80000
SITIO_GDE_61D,11/01/2002,90000
SITIO_GDE_61D,11/01/2002,82000
SITIO_GDE_61D,14/01/2002,75000
SITIO_GDE_61D,14/01/2002,75000
SITIO_GDE_61D,14/01/2002,76000
SITIO_GDE_61D,15/01/2002,80000
SITIO_GDE_61D,16/01/2002,81000
SITIO_GDE_61D,18/01/2002,80000
SITIO_GDE_61D,19/01/2002,80000
SITIO_GDE_61D,21/01/2002,74000
SITIO_GDE_61D,25/01/2002,79000
SITIO_GDE_61D,28/01/2002,75000
SITIO_GDE_61D,01/02/2002,76000
SITIO_GDE_61D,06/02/2002,77000
SITIO_GDE_61D,09/02/2002,75000
SITIO_GDE_61D,10/02/2002,71000
SITIO_GDE_61D,15/02/2002,75000
SITIO_GDE_61D,17/02/2002,75000
SITIO_GDE_61D,18/02/2002,68000
SITIO_GDE_61D,04/03/2002,70000
SITIO_GDE_61D,05/03/2002,70000
SITIO_GDE_61D,05/03/2002,75000
SITIO_GDE_61D,08/03/2002,73000
SITIO_GDE_61D,18/03/2002,74000
SITIO_GDE_61D,21/03/2002,75000
SITIO_GDE_61D,27/03/2002,76000
SITIO_GDE_61D,28/03/2002,76000
SITIO_GDE_61D,01/04/2002,74000
SITIO_GDE_61D,02/04/2002,72000
SITIO_GDE_61D,03/04/2002,78000
SITIO_GDE_61D,05/04/2002,74000
SITIO_GDE_61D,06/04/2002,69000
SITIO_GDE_61D,11/04/2002,74000
SITIO_GDE_61D,22/04/2002,72000
SITIO_GDE_61D,24/04/2002,74000
SITIO_GDE_61D,13/05/2002,73000
SITIO_GDE_61D,27/05/2002,72000
SITIO_GDE_61D,03/06/2002,68000
SITIO_GDE_61D,09/06/2002,71000
SITIO_GDE_61D,28/06/2002,75000
SITIO_GDE_61D,12/07/2002,71000
SITIO_GDE_61D,19/07/2002,71000
SITIO_GDE_61D,06/08/2002,70000
SITIO_GDE_61D,07/08/2002,75000
SITIO_GDE_61D,07/08/2002,75000
SITIO_GDE_61D,14/08/2002,71000
SITIO_GDE_61D,30/09/2002,74000
SITIO_GDE_61D,07/10/2002,74000
SITIO_GDE_61D,12/10/2002,70000
SITIO_GDE_61D,18/11/2002,72000
SITIO_GDE_61D,18/11/2002,72000
SITIO_GDE_61D,25/11/2002,74000
SITIO_GDE_61D,05/03/2003,74000
SITIO_GDE_61D,09/03/2003,76000
SITIO_GDE_61D,10/03/2003,73000
SITIO_GDE_61D,20/03/2003,79000
SITIO_GDE_61D,18/04/2003,82000
SITIO_GDE_61D,02/05/2003,84000
SITIO_GDE_61D,04/07/2003,67000
SITIO_GDE_61D,01/08/2003,80000
SITIO_GDE_61D,11/08/2003,71000
SITIO_GDE_61D,26/08/2003,75000
SITIO_GDE_61D,27/08/2003,79000
SITIO_GDE_61D,06/09/2003,71000
SITIO_GDE_61D,08/09/2003,72000
SITIO_GDE_61D,10/09/2003,74000
SITIO_GDE_61D,19/09/2003,72000
SITIO_GDE_61D,30/09/2003,71000
SITIO_GDE_61D,10/10/2003,68000
SITIO_GDE_61D,16/10/2003,67000
SITIO_GDE_61D,21/11/2003,77000
SITIO_GDE_61D,11/01/2004,72000
SITIO_GDE_61D,03/02/2004,67000
SITIO_GDE_61D,06/02/2004,70000
SITIO_GDE_61D,09/02/2004,68000
SITIO_GDE_61D,10/02/2004,65000
SITIO_GDE_61D,23/02/2004,70000
SITIO_GDE_61D,01/03/2004,73000
SITIO_GDE_61D,11/03/2004,53000
SITIO_GDE_61D,23/03/2004,72000
SITIO_GDE_61D,29/03/2004,70000
SITIO_GDE_61D,30/03/2004,70000
SITIO_GDE_61D,05/04/2004,85000
SITIO_GDE_61D,11/04/2004,86000
SITIO_GDE_61D,13/04/2004,92000
SITIO_GDE_61D,23/04/2004,107000
SITIO_GDE_61D,06/07/2004,113000
SITIO_GDE_70,03/06/1975,212000
SITIO_GDE_70,18/08/1975,261000
SITIO_GDE_70,06/12/1977,126000
SITIO_GDE_70,17/07/1978,252000
SITIO_GDE_70,18/08/1978,275000
SITIO_GDE_70,13/09/1978,279000
SITIO_GDE_70,12/11/1978,255000
SITIO_GDE_70,16/07/1979,258000
SITIO_GDE_70,24/09/1979,193000
SITIO_GDE_70,08/01/1980,274000
SITIO_GDE_70,16/07/1980,250000
SITIO_GDE_70,14/04/1981,286000
SITIO_GDE_70,26/05/1981,285000
SITIO_GDE_70,21/07/1981,270000
SITIO_GDE_70,17/08/1981,85000
SITIO_GDE_70,22/10/1981,273000
SITIO_GDE_70,10/12/1981,180000
SITIO_GDE_70,10/03/1982,166000
SITIO_GDE_70,12/04/1982,154000
SITIO_GDE_70,17/05/1982,160000
SITIO_GDE_70,21/07/1982,140000
SITIO_GDE_70,13/10/1982,164000
SITIO_GDE_70,24/01/1983,179000
SITIO_GDE_70,14/07/1983,140000
SITIO_GDE_70,30/09/1983,315000
SITIO_GDE_70,19/10/1983,197000
SITIO_GDE_70,28/05/1984,190000
SITIO_GDE_70,11/06/1984,188000
SITIO_GDE_70,30/07/1984,200000
SITIO_GDE_70,13/08/1984,210000
SITIO_GDE_70,20/09/1984,210000
